,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1767,58001671,226569,GOLD21NOV49100PE,GOLD,0.0,2021-11-24,49100.0,0.5,1,PE,MCX-OPT,MCX
1768,58001927,226570,GOLD21NOV49200CE,GOLD,0.0,2021-11-24,49200.0,0.5,1,CE,MCX-OPT,MCX
1769,58002183,226571,GOLD21NOV49200PE,GOLD,0.0,2021-11-24,49200.0,0.5,1,PE,MCX-OPT,MCX
1770,58002439,226572,GOLD21NOV49300CE,GOLD,0.0,2021-11-24,49300.0,0.5,1,CE,MCX-OPT,MCX
1771,58002695,226573,GOLD21NOV49300PE,GOLD,0.0,2021-11-24,49300.0,0.5,1,PE,MCX-OPT,MCX
1772,57976839,226472,GOLD21NOV49400CE,GOLD,0.0,2021-11-24,49400.0,0.5,1,CE,MCX-OPT,MCX
1773,57977095,226473,GOLD21NOV49400PE,GOLD,0.0,2021-11-24,49400.0,0.5,1,PE,MCX-OPT,MCX
1774,57977351,226474,GOLD21NOV49500CE,GOLD,0.0,2021-11-24,49500.0,0.5,1,CE,MCX-OPT,MCX
1775,57977607,226475,GOLD21NOV49500PE,GOLD,0.0,2021-11-24,49500.0,0.5,1,PE,MCX-OPT,MCX
1776,57977863,226476,GOLD21NOV49600CE,GOLD,0.0,2021-11-24,49600.0,0.5,1,CE,MCX-OPT,MCX
1777,57978119,226477,GOLD21NOV49600PE,GOLD,0.0,2021-11-24,49600.0,0.5,1,PE,MCX-OPT,MCX
1778,57978375,226478,GOLD21NOV49700CE,GOLD,0.0,2021-11-24,49700.0,0.5,1,CE,MCX-OPT,MCX
1779,57978631,226479,GOLD21NOV49700PE,GOLD,0.0,2021-11-24,49700.0,0.5,1,PE,MCX-OPT,MCX
1780,57978887,226480,GOLD21NOV49800CE,GOLD,0.0,2021-11-24,49800.0,0.5,1,CE,MCX-OPT,MCX
1781,57979143,226481,GOLD21NOV49800PE,GOLD,0.0,2021-11-24,49800.0,0.5,1,PE,MCX-OPT,MCX
1782,57979399,226482,GOLD21NOV49900CE,GOLD,0.0,2021-11-24,49900.0,0.5,1,CE,MCX-OPT,MCX
1783,57979655,226483,GOLD21NOV49900PE,GOLD,0.0,2021-11-24,49900.0,0.5,1,PE,MCX-OPT,MCX
1784,57979911,226484,GOLD21NOV50000CE,GOLD,0.0,2021-11-24,50000.0,0.5,1,CE,MCX-OPT,MCX
1785,57980167,226485,GOLD21NOV50000PE,GOLD,0.0,2021-11-24,50000.0,0.5,1,PE,MCX-OPT,MCX
1786,57980423,226486,GOLD21NOV50100CE,GOLD,0.0,2021-11-24,50100.0,0.5,1,CE,MCX-OPT,MCX
1787,57980679,226487,GOLD21NOV50100PE,GOLD,0.0,2021-11-24,50100.0,0.5,1,PE,MCX-OPT,MCX
1788,57980935,226488,GOLD21NOV50200CE,GOLD,0.0,2021-11-24,50200.0,0.5,1,CE,MCX-OPT,MCX
1789,57981191,226489,GOLD21NOV50200PE,GOLD,0.0,2021-11-24,50200.0,0.5,1,PE,MCX-OPT,MCX
1790,57981447,226490,GOLD21NOV50300CE,GOLD,0.0,2021-11-24,50300.0,0.5,1,CE,MCX-OPT,MCX
1791,57981703,226491,GOLD21NOV50300PE,GOLD,0.0,2021-11-24,50300.0,0.5,1,PE,MCX-OPT,MCX
1792,57981959,226492,GOLD21NOV50400CE,GOLD,0.0,2021-11-24,50400.0,0.5,1,CE,MCX-OPT,MCX
1793,57982215,226493,GOLD21NOV50400PE,GOLD,0.0,2021-11-24,50400.0,0.5,1,PE,MCX-OPT,MCX
1794,57982471,226494,GOLD21NOV50500CE,GOLD,0.0,2021-11-24,50500.0,0.5,1,CE,MCX-OPT,MCX
1795,57982727,226495,GOLD21NOV50500PE,GOLD,0.0,2021-11-24,50500.0,0.5,1,PE,MCX-OPT,MCX
1796,57982983,226496,GOLD21NOV50600CE,GOLD,0.0,2021-11-24,50600.0,0.5,1,CE,MCX-OPT,MCX
1797,57983239,226497,GOLD21NOV50600PE,GOLD,0.0,2021-11-24,50600.0,0.5,1,PE,MCX-OPT,MCX
1798,57983495,226498,GOLD21NOV50700CE,GOLD,0.0,2021-11-24,50700.0,0.5,1,CE,MCX-OPT,MCX
1799,57983751,226499,GOLD21NOV50700PE,GOLD,0.0,2021-11-24,50700.0,0.5,1,PE,MCX-OPT,MCX
1800,57984007,226500,GOLD21NOV50800CE,GOLD,0.0,2021-11-24,50800.0,0.5,1,CE,MCX-OPT,MCX
1801,57984263,226501,GOLD21NOV50800PE,GOLD,0.0,2021-11-24,50800.0,0.5,1,PE,MCX-OPT,MCX
1802,57984519,226502,GOLD21NOV50900CE,GOLD,0.0,2021-11-24,50900.0,0.5,1,CE,MCX-OPT,MCX
1803,57984775,226503,GOLD21NOV50900PE,GOLD,0.0,2021-11-24,50900.0,0.5,1,PE,MCX-OPT,MCX
1804,57985031,226504,GOLD21NOV51000CE,GOLD,0.0,2021-11-24,51000.0,0.5,1,CE,MCX-OPT,MCX
1805,57985287,226505,GOLD21NOV51000PE,GOLD,0.0,2021-11-24,51000.0,0.5,1,PE,MCX-OPT,MCX
1806,57985543,226506,GOLD21NOV51100CE,GOLD,0.0,2021-11-24,51100.0,0.5,1,CE,MCX-OPT,MCX
1807,57985799,226507,GOLD21NOV51100PE,GOLD,0.0,2021-11-24,51100.0,0.5,1,PE,MCX-OPT,MCX
1808,57986055,226508,GOLD21NOV51200CE,GOLD,0.0,2021-11-24,51200.0,0.5,1,CE,MCX-OPT,MCX
1809,57986311,226509,GOLD21NOV51200PE,GOLD,0.0,2021-11-24,51200.0,0.5,1,PE,MCX-OPT,MCX
1810,57986567,226510,GOLD21NOV51300CE,GOLD,0.0,2021-11-24,51300.0,0.5,1,CE,MCX-OPT,MCX
1811,57986823,226511,GOLD21NOV51300PE,GOLD,0.0,2021-11-24,51300.0,0.5,1,PE,MCX-OPT,MCX
1812,57987079,226512,GOLD21NOV51400CE,GOLD,0.0,2021-11-24,51400.0,0.5,1,CE,MCX-OPT,MCX
1813,57987335,226513,GOLD21NOV51400PE,GOLD,0.0,2021-11-24,51400.0,0.5,1,PE,MCX-OPT,MCX
1814,57987591,226514,GOLD21NOV51500CE,GOLD,0.0,2021-11-24,51500.0,0.5,1,CE,MCX-OPT,MCX
1815,57987847,226515,GOLD21NOV51500PE,GOLD,0.0,2021-11-24,51500.0,0.5,1,PE,MCX-OPT,MCX
1816,57988103,226516,GOLD21NOV51600CE,GOLD,0.0,2021-11-24,51600.0,0.5,1,CE,MCX-OPT,MCX
1817,57988359,226517,GOLD21NOV51600PE,GOLD,0.0,2021-11-24,51600.0,0.5,1,PE,MCX-OPT,MCX
1818,57988615,226518,GOLD21NOV51700CE,GOLD,0.0,2021-11-24,51700.0,0.5,1,CE,MCX-OPT,MCX
1819,57988871,226519,GOLD21NOV51700PE,GOLD,0.0,2021-11-24,51700.0,0.5,1,PE,MCX-OPT,MCX
1820,57989127,226520,GOLD21NOV51800CE,GOLD,0.0,2021-11-24,51800.0,0.5,1,CE,MCX-OPT,MCX
1821,57989383,226521,GOLD21NOV51800PE,GOLD,0.0,2021-11-24,51800.0,0.5,1,PE,MCX-OPT,MCX
1822,57989639,226522,GOLD21NOV51900CE,GOLD,0.0,2021-11-24,51900.0,0.5,1,CE,MCX-OPT,MCX
1823,57989895,226523,GOLD21NOV51900PE,GOLD,0.0,2021-11-24,51900.0,0.5,1,PE,MCX-OPT,MCX
1824,57990151,226524,GOLD21NOV52000CE,GOLD,0.0,2021-11-24,52000.0,0.5,1,CE,MCX-OPT,MCX
1825,57990407,226525,GOLD21NOV52000PE,GOLD,0.0,2021-11-24,52000.0,0.5,1,PE,MCX-OPT,MCX
1826,57990663,226526,GOLD21NOV52100CE,GOLD,0.0,2021-11-24,52100.0,0.5,1,CE,MCX-OPT,MCX
1827,57990919,226527,GOLD21NOV52100PE,GOLD,0.0,2021-11-24,52100.0,0.5,1,PE,MCX-OPT,MCX
1828,58035207,226700,GOLD21NOV52200CE,GOLD,0.0,2021-11-24,52200.0,0.5,1,CE,MCX-OPT,MCX
1829,58035463,226701,GOLD21NOV52200PE,GOLD,0.0,2021-11-24,52200.0,0.5,1,PE,MCX-OPT,MCX
1830,58035719,226702,GOLD21NOV52300CE,GOLD,0.0,2021-11-24,52300.0,0.5,1,CE,MCX-OPT,MCX
1831,58035975,226703,GOLD21NOV52300PE,GOLD,0.0,2021-11-24,52300.0,0.5,1,PE,MCX-OPT,MCX
1832,58036231,226704,GOLD21NOV52400CE,GOLD,0.0,2021-11-24,52400.0,0.5,1,CE,MCX-OPT,MCX
1833,58036487,226705,GOLD21NOV52400PE,GOLD,0.0,2021-11-24,52400.0,0.5,1,PE,MCX-OPT,MCX
1834,58036743,226706,GOLD21NOV52500CE,GOLD,0.0,2021-11-24,52500.0,0.5,1,CE,MCX-OPT,MCX
1835,58036999,226707,GOLD21NOV52500PE,GOLD,0.0,2021-11-24,52500.0,0.5,1,PE,MCX-OPT,MCX
1836,58037255,226708,GOLD21NOV52600CE,GOLD,0.0,2021-11-24,52600.0,0.5,1,CE,MCX-OPT,MCX
1837,58037511,226709,GOLD21NOV52600PE,GOLD,0.0,2021-11-24,52600.0,0.5,1,PE,MCX-OPT,MCX
1838,58037767,226710,GOLD21NOV52700CE,GOLD,0.0,2021-11-24,52700.0,0.5,1,CE,MCX-OPT,MCX
1839,58038023,226711,GOLD21NOV52700PE,GOLD,0.0,2021-11-24,52700.0,0.5,1,PE,MCX-OPT,MCX
1840,58038279,226712,GOLD21NOV52800CE,GOLD,0.0,2021-11-24,52800.0,0.5,1,CE,MCX-OPT,MCX
1841,58038535,226713,GOLD21NOV52800PE,GOLD,0.0,2021-11-24,52800.0,0.5,1,PE,MCX-OPT,MCX
1842,58038791,226714,GOLD21NOV52900CE,GOLD,0.0,2021-11-24,52900.0,0.5,1,CE,MCX-OPT,MCX
1843,58039047,226715,GOLD21NOV52900PE,GOLD,0.0,2021-11-24,52900.0,0.5,1,PE,MCX-OPT,MCX
1844,58039303,226716,GOLD21NOV53000CE,GOLD,0.0,2021-11-24,53000.0,0.5,1,CE,MCX-OPT,MCX
1845,58039559,226717,GOLD21NOV53000PE,GOLD,0.0,2021-11-24,53000.0,0.5,1,PE,MCX-OPT,MCX
1846,58039815,226718,GOLD21NOV53100CE,GOLD,0.0,2021-11-24,53100.0,0.5,1,CE,MCX-OPT,MCX
1847,58040071,226719,GOLD21NOV53100PE,GOLD,0.0,2021-11-24,53100.0,0.5,1,PE,MCX-OPT,MCX
1848,58040327,226720,GOLD21NOV53200CE,GOLD,0.0,2021-11-24,53200.0,0.5,1,CE,MCX-OPT,MCX
1849,58040583,226721,GOLD21NOV53200PE,GOLD,0.0,2021-11-24,53200.0,0.5,1,PE,MCX-OPT,MCX
1850,57900039,226172,GOLD21SEP45500CE,GOLD,0.0,2021-09-24,45500.0,0.5,1,CE,MCX-OPT,MCX
1851,57900295,226173,GOLD21SEP45500PE,GOLD,0.0,2021-09-24,45500.0,0.5,1,PE,MCX-OPT,MCX
1852,57900551,226174,GOLD21SEP45600CE,GOLD,0.0,2021-09-24,45600.0,0.5,1,CE,MCX-OPT,MCX
1853,57900807,226175,GOLD21SEP45600PE,GOLD,0.0,2021-09-24,45600.0,0.5,1,PE,MCX-OPT,MCX
1854,57901063,226176,GOLD21SEP45700CE,GOLD,0.0,2021-09-24,45700.0,0.5,1,CE,MCX-OPT,MCX
1855,57901319,226177,GOLD21SEP45700PE,GOLD,0.0,2021-09-24,45700.0,0.5,1,PE,MCX-OPT,MCX
1856,57875463,226076,GOLD21SEP45800CE,GOLD,0.0,2021-09-24,45800.0,0.5,1,CE,MCX-OPT,MCX
1857,57875719,226077,GOLD21SEP45800PE,GOLD,0.0,2021-09-24,45800.0,0.5,1,PE,MCX-OPT,MCX
1858,57875975,226078,GOLD21SEP45900CE,GOLD,0.0,2021-09-24,45900.0,0.5,1,CE,MCX-OPT,MCX
1859,57876231,226079,GOLD21SEP45900PE,GOLD,0.0,2021-09-24,45900.0,0.5,1,PE,MCX-OPT,MCX
1860,57876487,226080,GOLD21SEP46000CE,GOLD,0.0,2021-09-24,46000.0,0.5,1,CE,MCX-OPT,MCX
1861,57876743,226081,GOLD21SEP46000PE,GOLD,0.0,2021-09-24,46000.0,0.5,1,PE,MCX-OPT,MCX
1862,57876999,226082,GOLD21SEP46100CE,GOLD,0.0,2021-09-24,46100.0,0.5,1,CE,MCX-OPT,MCX
1863,57877255,226083,GOLD21SEP46100PE,GOLD,0.0,2021-09-24,46100.0,0.5,1,PE,MCX-OPT,MCX
1864,57877511,226084,GOLD21SEP46200CE,GOLD,0.0,2021-09-24,46200.0,0.5,1,CE,MCX-OPT,MCX
1865,57877767,226085,GOLD21SEP46200PE,GOLD,0.0,2021-09-24,46200.0,0.5,1,PE,MCX-OPT,MCX
1866,57878023,226086,GOLD21SEP46300CE,GOLD,0.0,2021-09-24,46300.0,0.5,1,CE,MCX-OPT,MCX
1867,57878279,226087,GOLD21SEP46300PE,GOLD,0.0,2021-09-24,46300.0,0.5,1,PE,MCX-OPT,MCX
1868,57878535,226088,GOLD21SEP46400CE,GOLD,0.0,2021-09-24,46400.0,0.5,1,CE,MCX-OPT,MCX
1869,57878791,226089,GOLD21SEP46400PE,GOLD,0.0,2021-09-24,46400.0,0.5,1,PE,MCX-OPT,MCX
1870,57879047,226090,GOLD21SEP46500CE,GOLD,0.0,2021-09-24,46500.0,0.5,1,CE,MCX-OPT,MCX
1871,57879303,226091,GOLD21SEP46500PE,GOLD,0.0,2021-09-24,46500.0,0.5,1,PE,MCX-OPT,MCX
1872,57879559,226092,GOLD21SEP46600CE,GOLD,0.0,2021-09-24,46600.0,0.5,1,CE,MCX-OPT,MCX
1873,57879815,226093,GOLD21SEP46600PE,GOLD,0.0,2021-09-24,46600.0,0.5,1,PE,MCX-OPT,MCX
1874,57880071,226094,GOLD21SEP46700CE,GOLD,0.0,2021-09-24,46700.0,0.5,1,CE,MCX-OPT,MCX
1875,57880327,226095,GOLD21SEP46700PE,GOLD,0.0,2021-09-24,46700.0,0.5,1,PE,MCX-OPT,MCX
1876,57880583,226096,GOLD21SEP46800CE,GOLD,0.0,2021-09-24,46800.0,0.5,1,CE,MCX-OPT,MCX
1877,57880839,226097,GOLD21SEP46800PE,GOLD,0.0,2021-09-24,46800.0,0.5,1,PE,MCX-OPT,MCX
1878,57857799,226007,GOLD21SEP46900CE,GOLD,0.0,2021-09-24,46900.0,0.5,1,CE,MCX-OPT,MCX
1879,57858055,226008,GOLD21SEP46900PE,GOLD,0.0,2021-09-24,46900.0,0.5,1,PE,MCX-OPT,MCX
1880,57858311,226009,GOLD21SEP47000CE,GOLD,0.0,2021-09-24,47000.0,0.5,1,CE,MCX-OPT,MCX
1881,57858567,226010,GOLD21SEP47000PE,GOLD,0.0,2021-09-24,47000.0,0.5,1,PE,MCX-OPT,MCX
1882,57858823,226011,GOLD21SEP47100CE,GOLD,0.0,2021-09-24,47100.0,0.5,1,CE,MCX-OPT,MCX
1883,57859079,226012,GOLD21SEP47100PE,GOLD,0.0,2021-09-24,47100.0,0.5,1,PE,MCX-OPT,MCX
1884,57859335,226013,GOLD21SEP47200CE,GOLD,0.0,2021-09-24,47200.0,0.5,1,CE,MCX-OPT,MCX
1885,57859591,226014,GOLD21SEP47200PE,GOLD,0.0,2021-09-24,47200.0,0.5,1,PE,MCX-OPT,MCX
1886,57859847,226015,GOLD21SEP47300CE,GOLD,0.0,2021-09-24,47300.0,0.5,1,CE,MCX-OPT,MCX
1887,57860103,226016,GOLD21SEP47300PE,GOLD,0.0,2021-09-24,47300.0,0.5,1,PE,MCX-OPT,MCX
1888,57860359,226017,GOLD21SEP47400CE,GOLD,0.0,2021-09-24,47400.0,0.5,1,CE,MCX-OPT,MCX
1889,57860615,226018,GOLD21SEP47400PE,GOLD,0.0,2021-09-24,47400.0,0.5,1,PE,MCX-OPT,MCX
1890,57860871,226019,GOLD21SEP47500CE,GOLD,0.0,2021-09-24,47500.0,0.5,1,CE,MCX-OPT,MCX
1891,57861127,226020,GOLD21SEP47500PE,GOLD,0.0,2021-09-24,47500.0,0.5,1,PE,MCX-OPT,MCX
1892,57830151,225899,GOLD21SEP47600CE,GOLD,0.0,2021-09-24,47600.0,0.5,1,CE,MCX-OPT,MCX
1893,57830407,225900,GOLD21SEP47600PE,GOLD,0.0,2021-09-24,47600.0,0.5,1,PE,MCX-OPT,MCX
1894,57830663,225901,GOLD21SEP47700CE,GOLD,0.0,2021-09-24,47700.0,0.5,1,CE,MCX-OPT,MCX
1895,57830919,225902,GOLD21SEP47700PE,GOLD,0.0,2021-09-24,47700.0,0.5,1,PE,MCX-OPT,MCX
1896,57831175,225903,GOLD21SEP47800CE,GOLD,0.0,2021-09-24,47800.0,0.5,1,CE,MCX-OPT,MCX
1897,57831431,225904,GOLD21SEP47800PE,GOLD,0.0,2021-09-24,47800.0,0.5,1,PE,MCX-OPT,MCX
1898,57814791,225839,GOLD21SEP47900CE,GOLD,0.0,2021-09-24,47900.0,0.5,1,CE,MCX-OPT,MCX
1899,57815047,225840,GOLD21SEP47900PE,GOLD,0.0,2021-09-24,47900.0,0.5,1,PE,MCX-OPT,MCX
1900,57815303,225841,GOLD21SEP48000CE,GOLD,0.0,2021-09-24,48000.0,0.5,1,CE,MCX-OPT,MCX
1901,57815559,225842,GOLD21SEP48000PE,GOLD,0.0,2021-09-24,48000.0,0.5,1,PE,MCX-OPT,MCX
1902,57815815,225843,GOLD21SEP48100CE,GOLD,0.0,2021-09-24,48100.0,0.5,1,CE,MCX-OPT,MCX
1903,57816071,225844,GOLD21SEP48100PE,GOLD,0.0,2021-09-24,48100.0,0.5,1,PE,MCX-OPT,MCX
1904,57740807,225550,GOLD21SEP48200CE,GOLD,0.0,2021-09-24,48200.0,0.5,1,CE,MCX-OPT,MCX
1905,57741063,225551,GOLD21SEP48200PE,GOLD,0.0,2021-09-24,48200.0,0.5,1,PE,MCX-OPT,MCX
1906,57741319,225552,GOLD21SEP48300CE,GOLD,0.0,2021-09-24,48300.0,0.5,1,CE,MCX-OPT,MCX
1907,57741575,225553,GOLD21SEP48300PE,GOLD,0.0,2021-09-24,48300.0,0.5,1,PE,MCX-OPT,MCX
1908,57707783,225421,GOLD21SEP48400CE,GOLD,0.0,2021-09-24,48400.0,0.5,1,CE,MCX-OPT,MCX
1909,57708039,225422,GOLD21SEP48400PE,GOLD,0.0,2021-09-24,48400.0,0.5,1,PE,MCX-OPT,MCX
1910,57705479,225412,GOLD21SEP48500CE,GOLD,0.0,2021-09-24,48500.0,0.5,1,CE,MCX-OPT,MCX
1911,57705735,225413,GOLD21SEP48500PE,GOLD,0.0,2021-09-24,48500.0,0.5,1,PE,MCX-OPT,MCX
1912,57705991,225414,GOLD21SEP48600CE,GOLD,0.0,2021-09-24,48600.0,0.5,1,CE,MCX-OPT,MCX
1913,57706247,225415,GOLD21SEP48600PE,GOLD,0.0,2021-09-24,48600.0,0.5,1,PE,MCX-OPT,MCX
1914,57706503,225416,GOLD21SEP48700CE,GOLD,0.0,2021-09-24,48700.0,0.5,1,CE,MCX-OPT,MCX
1915,57706759,225417,GOLD21SEP48700PE,GOLD,0.0,2021-09-24,48700.0,0.5,1,PE,MCX-OPT,MCX
1916,57680903,225316,GOLD21SEP48800CE,GOLD,0.0,2021-09-24,48800.0,0.5,1,CE,MCX-OPT,MCX
1917,57681159,225317,GOLD21SEP48800PE,GOLD,0.0,2021-09-24,48800.0,0.5,1,PE,MCX-OPT,MCX
1918,57681415,225318,GOLD21SEP48900CE,GOLD,0.0,2021-09-24,48900.0,0.5,1,CE,MCX-OPT,MCX
1919,57681671,225319,GOLD21SEP48900PE,GOLD,0.0,2021-09-24,48900.0,0.5,1,PE,MCX-OPT,MCX
1920,57681927,225320,GOLD21SEP49000CE,GOLD,0.0,2021-09-24,49000.0,0.5,1,CE,MCX-OPT,MCX
1921,57682183,225321,GOLD21SEP49000PE,GOLD,0.0,2021-09-24,49000.0,0.5,1,PE,MCX-OPT,MCX
1922,57682439,225322,GOLD21SEP49100CE,GOLD,0.0,2021-09-24,49100.0,0.5,1,CE,MCX-OPT,MCX
1923,57682695,225323,GOLD21SEP49100PE,GOLD,0.0,2021-09-24,49100.0,0.5,1,PE,MCX-OPT,MCX
1924,57682951,225324,GOLD21SEP49200CE,GOLD,0.0,2021-09-24,49200.0,0.5,1,CE,MCX-OPT,MCX
1925,57683207,225325,GOLD21SEP49200PE,GOLD,0.0,2021-09-24,49200.0,0.5,1,PE,MCX-OPT,MCX
1926,57683463,225326,GOLD21SEP49300CE,GOLD,0.0,2021-09-24,49300.0,0.5,1,CE,MCX-OPT,MCX
1927,57683719,225327,GOLD21SEP49300PE,GOLD,0.0,2021-09-24,49300.0,0.5,1,PE,MCX-OPT,MCX
1928,57683975,225328,GOLD21SEP49400CE,GOLD,0.0,2021-09-24,49400.0,0.5,1,CE,MCX-OPT,MCX
1929,57684231,225329,GOLD21SEP49400PE,GOLD,0.0,2021-09-24,49400.0,0.5,1,PE,MCX-OPT,MCX
1930,57684487,225330,GOLD21SEP49500CE,GOLD,0.0,2021-09-24,49500.0,0.5,1,CE,MCX-OPT,MCX
1931,57684743,225331,GOLD21SEP49500PE,GOLD,0.0,2021-09-24,49500.0,0.5,1,PE,MCX-OPT,MCX
1932,57684999,225332,GOLD21SEP49600CE,GOLD,0.0,2021-09-24,49600.0,0.5,1,CE,MCX-OPT,MCX
1933,57685255,225333,GOLD21SEP49600PE,GOLD,0.0,2021-09-24,49600.0,0.5,1,PE,MCX-OPT,MCX
1934,57685511,225334,GOLD21SEP49700CE,GOLD,0.0,2021-09-24,49700.0,0.5,1,CE,MCX-OPT,MCX
1935,57685767,225335,GOLD21SEP49700PE,GOLD,0.0,2021-09-24,49700.0,0.5,1,PE,MCX-OPT,MCX
1936,57686023,225336,GOLD21SEP49800CE,GOLD,0.0,2021-09-24,49800.0,0.5,1,CE,MCX-OPT,MCX
1937,57686279,225337,GOLD21SEP49800PE,GOLD,0.0,2021-09-24,49800.0,0.5,1,PE,MCX-OPT,MCX
1938,57686535,225338,GOLD21SEP49900CE,GOLD,0.0,2021-09-24,49900.0,0.5,1,CE,MCX-OPT,MCX
1939,57686791,225339,GOLD21SEP49900PE,GOLD,0.0,2021-09-24,49900.0,0.5,1,PE,MCX-OPT,MCX
1940,57687047,225340,GOLD21SEP50000CE,GOLD,0.0,2021-09-24,50000.0,0.5,1,CE,MCX-OPT,MCX
1941,57687303,225341,GOLD21SEP50000PE,GOLD,0.0,2021-09-24,50000.0,0.5,1,PE,MCX-OPT,MCX
1942,57687559,225342,GOLD21SEP50100CE,GOLD,0.0,2021-09-24,50100.0,0.5,1,CE,MCX-OPT,MCX
1943,57687815,225343,GOLD21SEP50100PE,GOLD,0.0,2021-09-24,50100.0,0.5,1,PE,MCX-OPT,MCX
1944,57688071,225344,GOLD21SEP50200CE,GOLD,0.0,2021-09-24,50200.0,0.5,1,CE,MCX-OPT,MCX
1945,57688327,225345,GOLD21SEP50200PE,GOLD,0.0,2021-09-24,50200.0,0.5,1,PE,MCX-OPT,MCX
1946,57688583,225346,GOLD21SEP50300CE,GOLD,0.0,2021-09-24,50300.0,0.5,1,CE,MCX-OPT,MCX
1947,57688839,225347,GOLD21SEP50300PE,GOLD,0.0,2021-09-24,50300.0,0.5,1,PE,MCX-OPT,MCX
1948,57689095,225348,GOLD21SEP50400CE,GOLD,0.0,2021-09-24,50400.0,0.5,1,CE,MCX-OPT,MCX
1949,57689351,225349,GOLD21SEP50400PE,GOLD,0.0,2021-09-24,50400.0,0.5,1,PE,MCX-OPT,MCX
1950,57689607,225350,GOLD21SEP50500CE,GOLD,0.0,2021-09-24,50500.0,0.5,1,CE,MCX-OPT,MCX
1951,57689863,225351,GOLD21SEP50500PE,GOLD,0.0,2021-09-24,50500.0,0.5,1,PE,MCX-OPT,MCX
1952,57690119,225352,GOLD21SEP50600CE,GOLD,0.0,2021-09-24,50600.0,0.5,1,CE,MCX-OPT,MCX
1953,57690375,225353,GOLD21SEP50600PE,GOLD,0.0,2021-09-24,50600.0,0.5,1,PE,MCX-OPT,MCX
1954,57690631,225354,GOLD21SEP50700CE,GOLD,0.0,2021-09-24,50700.0,0.5,1,CE,MCX-OPT,MCX
1955,57690887,225355,GOLD21SEP50700PE,GOLD,0.0,2021-09-24,50700.0,0.5,1,PE,MCX-OPT,MCX
1956,57691143,225356,GOLD21SEP50800CE,GOLD,0.0,2021-09-24,50800.0,0.5,1,CE,MCX-OPT,MCX
1957,57691399,225357,GOLD21SEP50800PE,GOLD,0.0,2021-09-24,50800.0,0.5,1,PE,MCX-OPT,MCX
1958,57691655,225358,GOLD21SEP50900CE,GOLD,0.0,2021-09-24,50900.0,0.5,1,CE,MCX-OPT,MCX
1959,57691911,225359,GOLD21SEP50900PE,GOLD,0.0,2021-09-24,50900.0,0.5,1,PE,MCX-OPT,MCX
1960,57692167,225360,GOLD21SEP51000CE,GOLD,0.0,2021-09-24,51000.0,0.5,1,CE,MCX-OPT,MCX
1961,57692423,225361,GOLD21SEP51000PE,GOLD,0.0,2021-09-24,51000.0,0.5,1,PE,MCX-OPT,MCX
1962,57692679,225362,GOLD21SEP51100CE,GOLD,0.0,2021-09-24,51100.0,0.5,1,CE,MCX-OPT,MCX
1963,57692935,225363,GOLD21SEP51100PE,GOLD,0.0,2021-09-24,51100.0,0.5,1,PE,MCX-OPT,MCX
1964,57693191,225364,GOLD21SEP51200CE,GOLD,0.0,2021-09-24,51200.0,0.5,1,CE,MCX-OPT,MCX
1965,57693447,225365,GOLD21SEP51200PE,GOLD,0.0,2021-09-24,51200.0,0.5,1,PE,MCX-OPT,MCX
1966,57693703,225366,GOLD21SEP51300CE,GOLD,0.0,2021-09-24,51300.0,0.5,1,CE,MCX-OPT,MCX
1967,57693959,225367,GOLD21SEP51300PE,GOLD,0.0,2021-09-24,51300.0,0.5,1,PE,MCX-OPT,MCX
1968,57694215,225368,GOLD21SEP51400CE,GOLD,0.0,2021-09-24,51400.0,0.5,1,CE,MCX-OPT,MCX
1969,57694471,225369,GOLD21SEP51400PE,GOLD,0.0,2021-09-24,51400.0,0.5,1,PE,MCX-OPT,MCX
1970,57694727,225370,GOLD21SEP51500CE,GOLD,0.0,2021-09-24,51500.0,0.5,1,CE,MCX-OPT,MCX
1971,57694983,225371,GOLD21SEP51500PE,GOLD,0.0,2021-09-24,51500.0,0.5,1,PE,MCX-OPT,MCX
1972,57695239,225372,GOLD21SEP51600CE,GOLD,0.0,2021-09-24,51600.0,0.5,1,CE,MCX-OPT,MCX
1973,57695495,225373,GOLD21SEP51600PE,GOLD,0.0,2021-09-24,51600.0,0.5,1,PE,MCX-OPT,MCX
1974,57695751,225374,GOLD21SEP51700CE,GOLD,0.0,2021-09-24,51700.0,0.5,1,CE,MCX-OPT,MCX
1975,57696007,225375,GOLD21SEP51700PE,GOLD,0.0,2021-09-24,51700.0,0.5,1,PE,MCX-OPT,MCX
1976,57696263,225376,GOLD21SEP51800CE,GOLD,0.0,2021-09-24,51800.0,0.5,1,CE,MCX-OPT,MCX
1977,57696519,225377,GOLD21SEP51800PE,GOLD,0.0,2021-09-24,51800.0,0.5,1,PE,MCX-OPT,MCX
1978,57696775,225378,GOLD21SEP51900CE,GOLD,0.0,2021-09-24,51900.0,0.5,1,CE,MCX-OPT,MCX
1979,57697031,225379,GOLD21SEP51900PE,GOLD,0.0,2021-09-24,51900.0,0.5,1,PE,MCX-OPT,MCX
1980,57697287,225380,GOLD21SEP52000CE,GOLD,0.0,2021-09-24,52000.0,0.5,1,CE,MCX-OPT,MCX
